,error_status,error_individual_e,error_individual_n,error_cumulative_e,error_cumulative_n,error_absolute_cumulative_e,error_absolute_cumulative_n
6119,1.0,0.00403768083967293,0.0009595747716275582,62.36432971987159,123.56324281208214,72.00330922434453,133.21209798524242
6120,1.0,-0.006276598878542927,0.0028245937511997,62.35805312099305,123.56606740583334,72.00958582322308,133.21492257899362
6121,1.0,0.008339368765845734,0.009058665833237,62.366392489758894,123.57512607166657,72.01792519198892,133.22398124482686
6122,1.0,0.010582439264211985,0.026466028408094644,62.376974929023106,123.60159210007467,72.02850763125313,133.25044727323495
6123,1.0,0.015910391162478277,0.013884503144339533,62.392885320185584,123.61547660321901,72.04441802241561,133.2643317763793
6124,1.0,0.0027158300714233974,0.01775342006001779,62.39560115025701,123.63323002327903,72.04713385248704,133.2820851964393
6125,1.0,-0.0019011237979071893,-0.0005110159928563007,62.3937000264591,123.63271900728617,72.04903497628494,133.28259621243217
6126,1.0,-0.0018962984950547934,1.9691718875947117e-05,62.391803727964046,123.63273869900505,72.05093127478,133.28261590415104
6127,1.0,-0.006765967301419096,0.0012376201020458666,62.38503776066263,123.63397631910709,72.05769724208142,133.2838535242531
6128,1.0,-0.012131996145413382,0.005077608046576643,62.37290576451721,123.63905392715367,72.06982923822683,133.28893113229967
6129,1.0,0.004687174415636264,0.008991178614422779,62.37759293893285,123.64804510576809,72.07451641264247,133.2979223109141
6130,1.0,0.02767785379805332,0.008338857877049577,62.4052707927309,123.65638396364514,72.10219426644052,133.30626116879114
6131,1.0,0.011624352423893924,0.01044800070823726,62.4168951451548,123.66683196435338,72.11381861886441,133.31670916949938
6132,1.0,0.0037977478729800396,0.0037146116689541486,62.42069289302778,123.67054657602233,72.1176163667374,133.32042378116833
6133,1.0,0.010817769299237057,0.022338064279125547,62.431510662327014,123.69288464030146,72.12843413603663,133.34276184544746
6134,1.0,0.01982842812495278,0.2044744307171129,62.45133909045197,123.89735907101857,72.14826256416158,133.54723627616457
6135,1.0,0.0045693072106161026,0.017244594823495163,62.45590839766258,123.91460366584207,72.1528318713722,133.56448087098806
6136,1.0,0.03648007143023335,0.011957845629723352,62.492388469092816,123.92656151147179,72.18931194280243,133.5764387166178
6137,1.0,-0.010243296996776508,0.004705001900077832,62.48214517209604,123.93126651337187,72.19955523979921,133.58114371851786
6138,1.0,0.011346988777717115,0.008178276780370197,62.49349216087376,123.93944479015224,72.21090222857693,133.58932199529823
6139,1.0,0.01151768884908222,0.018473267105292734,62.50500984972284,123.95791805725753,72.22241991742601,133.60779526240353
6140,1.0,0.006602429479968919,-0.0014312133367582192,62.51161227920281,123.95648684392077,72.22902234690598,133.6092264757403
6141,1.0,0.009248370667222616,0.004866218601250694,62.52086064987003,123.96135306252202,72.2382707175732,133.61409269434154
6142,1.0,0.018105284142848177,0.011618025584652969,62.53896593401288,123.97297108810668,72.25637600171605,133.6257107199262
6143,1.0,0.014690627525880018,0.004814379212717768,62.55365656153876,123.97778546731939,72.27106662924193,133.6305250991389
6144,1.0,0.013509256914716161,-0.0023281043309282268,62.567165818453475,123.97545736298846,72.28457588615665,133.63285320346984
6145,1.0,0.009721383311273257,0.21517611835975003,62.57688720176475,124.19063348134821,72.29429726946792,133.84802932182959
6146,1.0,0.004674122799997349,0.0021883630745946903,62.581561324564746,124.19282184442281,72.29897139226792,133.85021768490418
6147,1.0,0.0030273033245293846,-0.001925401434448304,62.584588627889275,124.19089644298836,72.30199869559245,133.85214308633863
6148,1.0,0.023061190766270556,0.00046848405870036913,62.607649818655545,124.19136492704706,72.32505988635872,133.85261157039733
6149,1.0,0.008887324582161682,0.017489523764623982,62.61653714323771,124.20885445081169,72.33394721094088,133.87010109416195
6150,1.0,0.026839285224980358,0.20904431884861197,62.64337642846269,124.4178987696603,72.36078649616586,134.07914541301056
6151,1.0,0.014210751701938307,0.01484918821566339,62.657587180164626,124.43274795787596,72.3749972478678,134.09399460122623
6152,1.0,0.033114182237369505,0.025950467698379498,62.690701362401995,124.45869842557434,72.40811143010517,134.1199450689246
6153,1.0,-0.0004063422496756175,0.009927665824307041,62.69029502015232,124.46862609139865,72.40851777235484,134.12987273474891
6154,1.0,0.00838180278609002,0.20613532775422527,62.69867682293841,124.67476141915287,72.41689957514093,134.33600806250314
6155,1.0,0.014351513261175342,0.021388239959975408,62.713028336199585,124.69614965911285,72.4312510884021,134.35739630246312
6156,1.0,0.0026964083245104575,0.01654267801151832,62.715724744524096,124.71269233712437,72.43394749672662,134.37393898047463
6157,1.0,0.012250209671464063,0.0019480417969646169,62.72797495419556,124.71464037892133,72.44619770639808,134.3758870222716
6158,1.0,0.012473279307897656,0.0224885635263945,62.74044823350346,124.73712894244773,72.45867098570598,134.398375585798
6159,1.0,0.001709282380915056,0.02143079926685232,62.74215751588437,124.75855974171458,72.4603802680869,134.41980638506485
6160,1.0,0.006111557326306638,0.24246386828986033,62.74826907321068,125.00102361000444,72.4664918254132,134.6622702533547
6161,1.0,0.008951663219278316,0.003955671032457531,62.75722073642996,125.0049792810369,72.47544348863248,134.66622592438716
6162,1.0,0.008674632937328397,0.02851032743112114,62.765895369367286,125.03348960846802,72.48411812156981,134.69473625181828
6163,1.0,0.025467671800896596,0.0220512595343223,62.79136304116818,125.05554086800234,72.5095857933707,134.7167875113526
6164,1.0,0.00015611280821303808,0.006352410068188874,62.791519153976395,125.06189327807053,72.50974190617892,134.7231399214208
6165,1.0,0.022726091387795577,0.017619660062109688,62.81424524536419,125.07951293813264,72.53246799756671,134.7407595814829
6166,1.0,0.01457754842903114,0.00458285253407098,62.82882279379322,125.08409579066671,72.54704554599574,134.74534243401698
6167,1.0,0.012284244174452397,0.01827938608050772,62.841107037967674,125.10237517674722,72.5593297901702,134.76362182009748
6168,1.0,0.01565049861699208,-0.0005310963068154706,62.85675753658467,125.1018440804404,72.57498028878719,134.7641529164043
6169,1.0,0.01023732822409329,0.00507070530323972,62.86699486480876,125.10691478574364,72.58521761701128,134.76922362170754
6170,1.0,0.01524975426022479,-0.0039026290047559087,62.882244619068985,125.10301215673888,72.6004673712715,134.7731262507123
6171,1.0,0.010137396429371393,0.0003955453871071768,62.892382015498356,125.10340770212599,72.61060476770088,134.7735217960994
6172,1.0,-0.006638381022696649,0.01966076867790889,62.88574363447566,125.1230684708039,72.61724314872357,134.7931825647773
