,true_e,true_n,true_e_std,true_n_std,real_e,real_n,real_e_std,real_n_std,jump_status,jump_individual_e,jump_individual_n,jump_cumulative_e,jump_cumulative_n,jump_absolute_cumulative_e,jump_absolute_cumulative_n,drift_status,drift_individual_e,drift_individual_n,drift_cumulative_e,drift_cumulative_n,drift_absolute_cumulative_e,drift_absolute_cumulative_n,error_status,error_individual_e,error_individual_n,error_cumulative_e,error_cumulative_n,error_absolute_cumulative_e,error_absolute_cumulative_n,epoch
0,1.5,2.25,0.01,0.01,1.5,2.25,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2.5,2.25,0.01,0.01,2.536564486233851,2.28572059243605,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,0.03656448623385078,0.03572059243605016,0.03656448623385078,0.03572059243605016,0.03656448623385078,0.03572059243605016,True,0.03572059243605016,0.03572059243605016,0.03572059243605016,0.03572059243605016,0.03656448623385078,0.03572059243605016,1
2,3.5,2.25,0.01,0.01,3.5455720885966913,2.286348273809037,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,0.009007602362840272,0.000627681372986983,0.045572088596691054,0.03634827380903714,0.045572088596691054,0.03634827380903714,True,0.000627681372986983,0.000627681372986983,0.03634827380903714,0.03634827380903714,0.045572088596691054,0.03634827380903714,2
3,4.5,2.25,0.01,0.01,4.545135841950093,2.3075945062410494,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.00043624664659811484,0.021246232432012464,0.04513584195009294,0.05759450624104961,0.04600833524328917,0.05759450624104961,True,0.021246232432012464,0.021246232432012464,0.05759450624104961,0.05759450624104961,0.04600833524328917,0.05759450624104961,3
4,5.5,2.25,0.01,0.01,5.563098604455074,2.3051112959398483,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,0.017962762504980412,-0.0024832103012010776,0.06309860445507334,0.05511129593984853,0.06397109774826959,0.060077716542250685,True,-0.0024832103012010776,-0.0024832103012010776,0.05511129593984853,0.05511129593984853,0.06397109774826959,0.060077716542250685,4
5,6.5,2.25,0.01,0.01,6.566243964899165,2.3038182220394137,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0031453604440913243,-0.001293073900434578,0.06624396489916466,0.05381822203941395,0.06711645819236091,0.061370790442685265,True,-0.001293073900434578,-0.001293073900434578,0.05381822203941395,0.05381822203941395,0.06711645819236091,0.061370790442685265,5
6,7.5,2.25,0.01,0.01,7.5862515856949475,2.3219836757429793,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,0.02000762079578278,0.018165453703565704,0.08625158569494744,0.07198367574297965,0.08712407898814369,0.07953624414625096,True,0.018165453703565704,0.018165453703565704,0.07198367574297965,0.07198367574297965,0.08712407898814369,0.07953624414625096,6
7,8.5,2.25,0.01,0.01,8.580252026026928,2.3181751653038893,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.0059995596680198545,-0.003808510439089939,0.08025202602692759,0.0681751653038897,0.09312363865616353,0.08334475458534091,True,-0.003808510439089939,-0.003808510439089939,0.0681751653038897,0.0681751653038897,0.09312363865616353,0.08334475458534091,7
8,9.5,2.25,0.01,0.01,9.772001425009742,2.3185414023566735,0.01,0.01,True,0.2,0.0,0.2,0.0,0.2,0.0,True,-0.008250601017186209,0.0003662370527843222,0.07200142500974138,0.06854140235667402,0.10137423967334974,0.08371099163812523,True,0.20036623705278434,0.0003662370527843222,0.268541402356674,0.06854140235667402,0.30137423967334975,0.08371099163812523,8
9,10.5,2.25,0.01,0.01,10.776456181702477,2.323751183636163,0.01,0.01,False,0.0,0.0,0.2,0.0,0.2,0.0,True,0.004454756692733561,0.005209781279489176,0.07645618170247494,0.0737511836361632,0.1058289963660833,0.08892077291761441,True,0.005209781279489176,0.005209781279489176,0.27375118363616324,0.0737511836361632,0.3058289963660833,0.08892077291761441,9
10,11.5,2.25,0.01,0.01,11.783233331372186,2.3284354712663564,0.01,0.01,False,0.0,0.0,0.2,0.0,0.2,0.0,True,0.006777149669709775,0.004684287630193633,0.08323333137218471,0.07843547126635683,0.11260614603579307,0.09360506054780804,True,0.004684287630193633,0.004684287630193633,0.2784354712663568,0.07843547126635683,0.31260614603579306,0.09360506054780804,10
11,12.5,2.25,0.01,0.01,12.979018175936906,2.3294900234743645,0.01,0.01,True,0.2,0.0,0.4,0.0,0.4,0.0,True,-0.0042151554352790315,0.0010545522080081682,0.07901817593690567,0.079490023474365,0.1168213014710721,0.0946596127558162,True,0.2010545522080082,0.0010545522080081682,0.47949002347436503,0.079490023474365,0.5168213014710721,0.0946596127558162,11
12,13.5,2.25,0.01,0.01,13.992084754545607,2.3408369242337903,0.01,0.01,False,0.0,0.0,0.4,0.0,0.4,0.0,True,0.01306657860870008,0.011346900759425908,0.09208475454560576,0.0908369242337909,0.12988788007977217,0.10600651351524211,True,0.011346900759425908,0.011346900759425908,0.49083692423379094,0.0908369242337909,0.5298878800797722,0.10600651351524211,12
13,14.5,2.25,0.01,0.01,15.014747352633938,2.339317179015569,0.01,0.01,False,0.0,0.0,0.4,0.0,0.4,0.0,True,0.02266259808833042,-0.0015197452182212062,0.11474735263393618,0.0893171790155697,0.15255047816810258,0.10752625873346332,True,-0.0015197452182212062,-0.0015197452182212062,0.4893171790155697,0.0893171790155697,0.5525504781681025,0.10752625873346332,13
14,15.5,2.25,0.01,0.01,16.020570769450295,2.346324089677947,0.01,0.01,False,0.0,0.0,0.4,0.0,0.4,0.0,True,0.005823416816355238,0.007006910662378038,0.12057076945029141,0.09632408967794773,0.1583738949844578,0.11453316939584135,True,0.007006910662378038,0.007006910662378038,0.4963240896779477,0.09632408967794773,0.5583738949844579,0.11453316939584135,14
15,16.5,2.25,0.01,0.01,17.04050297978705,2.342369621687641,0.01,0.01,False,0.0,0.0,0.4,0.0,0.4,0.0,True,0.01993221033675436,-0.003954467990306047,0.14050297978704576,0.09236962168764168,0.17830610532121216,0.1184876373861474,True,-0.003954467990306047,-0.003954467990306047,0.4923696216876417,0.09236962168764168,0.5783061053212122,0.1184876373861474,15
16,17.5,2.25,0.01,0.01,18.066875685493006,2.352278604751182,0.01,0.01,False,0.0,0.0,0.4,0.0,0.4,0.0,True,0.02637270570595717,0.009908983063540917,0.16687568549300294,0.1022786047511826,0.20467881102716934,0.1283966204496883,True,0.009908983063540917,0.009908983063540917,0.5022786047511826,0.1022786047511826,0.6046788110271694,0.1283966204496883,16
17,18.5,2.25,0.01,0.01,19.081950934413392,2.3704930441605603,0.01,0.01,False,0.0,0.0,0.4,0.0,0.4,0.0,True,0.015075248920384336,0.018214439409378023,0.18195093441338728,0.12049304416056061,0.21975405994755368,0.14661105985906633,True,0.018214439409378023,0.018214439409378023,0.5204930441605606,0.12049304416056061,0.6197540599475537,0.14661105985906633,17
18,19.5,2.25,0.01,0.01,20.099916266339132,2.390634933396675,0.01,0.01,False,0.0,0.0,0.4,0.0,0.4,0.0,True,0.017965331925739216,0.02014188923611482,0.19991626633912649,0.14063493339667543,0.23771939187329288,0.16675294909518115,True,0.02014188923611482,0.02014188923611482,0.5406349333966755,0.14063493339667543,0.6377193918732929,0.16675294909518115,18
19,20.5,2.25,0.01,0.01,21.116172599096416,2.389800338889771,0.01,0.01,False,0.0,0.0,0.4,0.0,0.4,0.0,True,0.01625633275728199,-0.0008345945069040822,0.21617259909640849,0.13980033888977134,0.2539757246305749,0.16758754360208522,True,-0.0008345945069040822,-0.0008345945069040822,0.5398003388897714,0.13980033888977134,0.6539757246305749,0.16758754360208522,19
20,21.5,2.25,0.01,0.01,22.108835790072778,2.4037074317562452,0.01,0.01,False,0.0,0.0,0.4,0.0,0.4,0.0,True,-0.0073368090236369445,0.013907092866474097,0.20883579007277153,0.15370743175624543,0.2613125336542118,0.18149463646855932,True,0.013907092866474097,0.013907092866474097,0.5537074317562455,0.15370743175624543,0.6613125336542118,0.18149463646855932,20
21,22.5,2.25,0.01,0.01,23.11944714241027,2.418560931055295,0.01,0.01,False,0.0,0.0,0.4,0.0,0.4,0.0,True,0.010611352337490346,0.014853499299049833,0.21944714241026186,0.16856093105529527,0.27192388599170214,0.19634813576760915,True,0.014853499299049833,0.014853499299049833,0.5685609310552953,0.16856093105529527,0.6719238859917022,0.19634813576760915,21
22,23.5,2.25,0.01,0.01,24.13797318010742,2.432526358298513,0.01,0.01,False,0.0,0.0,0.4,0.0,0.4,0.0,True,0.018526037697149198,0.013965427243218087,0.23797318010741106,0.18252635829851335,0.29044992368885136,0.21031356301082724,True,0.013965427243218087,0.013965427243218087,0.5825263582985134,0.18252635829851335,0.6904499236888514,0.21031356301082724,22
23,24.5,2.25,0.01,0.01,25.14674454248698,2.434738228389375,0.01,0.01,False,0.0,0.0,0.4,0.0,0.4,0.0,True,0.008771362379561548,0.0022118700908619424,0.2467445424869726,0.1847382283893753,0.2992212860684129,0.21252543310168917,True,0.0022118700908619424,0.0022118700908619424,0.5847382283893753,0.1847382283893753,0.6992212860684129,0.21252543310168917,23
