,jump_status,jump_individual_e,jump_individual_n,jump_cumulative_e,jump_cumulative_n,jump_absolute_cumulative_e,jump_absolute_cumulative_n,drift_status,drift_individual_e,drift_individual_n,drift_cumulative_e,drift_cumulative_n,drift_absolute_cumulative_e,drift_absolute_cumulative_n,error_status,error_individual_e,error_individual_n,error_cumulative_e,error_cumulative_n,error_absolute_cumulative_e,error_absolute_cumulative_n
0,1.2640624486504e-311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.006256872999503393,0.022810696334484515,0.006256872999503393,0.022810696334484515,0.006256872999503393,0.022810696334484515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006256872999503393,0.022810696334484515,0.006256872999503393,0.022810696334484515,0.006256872999503393,0.022810696334484515
2,1.0,0.03871208334726317,0.026651056084144198,0.044968956346766564,0.04946175241862871,0.044968956346766564,0.04946175241862871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03871208334726317,0.026651056084144198,0.044968956346766564,0.04946175241862871,0.044968956346766564,0.04946175241862871
3,1.0,0.01179382396292139,0.014215947415622043,0.056762780309687955,0.06367769983425076,0.056762780309687955,0.06367769983425076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01179382396292139,0.014215947415622043,0.056762780309687955,0.06367769983425076,0.056762780309687955,0.06367769983425076
4,1.0,0.006347846030863025,0.011746834973325182,0.06311062634055098,0.07542453480757594,0.06311062634055098,0.07542453480757594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006347846030863025,0.011746834973325182,0.06311062634055098,0.07542453480757594,0.06311062634055098,0.07542453480757594
5,1.0,0.016685007230401006,-0.0016299609849537156,0.07979563357095198,0.07379457382262222,0.07979563357095198,0.07705449579252965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.016685007230401006,-0.0016299609849537156,0.07979563357095198,0.07379457382262222,0.07979563357095198,0.07705449579252965
6,1.0,0.027689981816782172,0.009446888370801432,0.10748561538773416,0.08324146219342365,0.10748561538773416,0.08650138416333109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.027689981816782172,0.009446888370801432,0.10748561538773416,0.08324146219342365,0.10748561538773416,0.08650138416333109
7,1.0,0.0065070814917067565,0.025211095998640243,0.11399269687944091,0.1084525581920639,0.11399269687944091,0.11171248016197133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0065070814917067565,0.025211095998640243,0.11399269687944091,0.1084525581920639,0.11399269687944091,0.11171248016197133
8,1.0,0.0,0.0,0.11399269687944091,0.1084525581920639,0.11399269687944091,0.11171248016197133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11399269687944091,0.1084525581920639,0.11399269687944091,0.11171248016197133
9,1.0,0.018432397935992384,0.018478272045054922,0.1324250948154333,0.12693083023711882,0.1324250948154333,0.13019075220702625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.018432397935992384,0.018478272045054922,0.1324250948154333,0.12693083023711882,0.1324250948154333,0.13019075220702625
10,1.0,-0.0018622540666637377,0.003770593421459356,0.13056284074876956,0.13070142365857818,0.13428734888209704,0.1339613456284856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0018622540666637377,0.003770593421459356,0.13056284074876956,0.13070142365857818,0.13428734888209704,0.1339613456284856
11,1.0,0.009110828613289712,0.006805711702883688,0.13967366936205927,0.13750713536146186,0.14339817749538675,0.1407670573313693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009110828613289712,0.006805711702883688,0.13967366936205927,0.13750713536146186,0.14339817749538675,0.1407670573313693
12,1.0,0.006871576335605312,0.017985901918465164,0.14654524569766458,0.15549303727992703,0.15026975383099206,0.15875295924983446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006871576335605312,0.017985901918465164,0.14654524569766458,0.15549303727992703,0.15026975383099206,0.15875295924983446
13,1.0,-0.006254033336336118,0.016758390628195396,0.14029121236132847,0.17225142790812242,0.15652378716732818,0.17551134987802985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.006254033336336118,0.016758390628195396,0.14029121236132847,0.17225142790812242,0.15652378716732818,0.17551134987802985
14,1.0,0.018840636352515983,0.009720340314320008,0.15913184871384445,0.18197176822244243,0.17536442351984416,0.18523169019234986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.018840636352515983,0.009720340314320008,0.15913184871384445,0.18197176822244243,0.17536442351984416,0.18523169019234986
15,1.0,0.0008064232321591813,0.024988376337034435,0.15993827194600363,0.20696014455947687,0.17617084675200334,0.2102200665293843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0008064232321591813,0.024988376337034435,0.15993827194600363,0.20696014455947687,0.17617084675200334,0.2102200665293843
16,1.0,6.661338147750939e-16,0.0,0.1599382719460043,0.20696014455947687,0.176170846752004,0.2102200665293843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.661338147750939e-16,0.0,0.1599382719460043,0.20696014455947687,0.176170846752004,0.2102200665293843
17,1.0,0.01945119231167647,0.0027226683227894455,0.17938946425768076,0.2096828128822663,0.19562203906368048,0.21294273485217374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01945119231167647,0.0027226683227894455,0.17938946425768076,0.2096828128822663,0.19562203906368048,0.21294273485217374
18,1.0,0.01064630645908693,0.017455262777358982,0.1900357707167677,0.2271380756596253,0.2062683455227674,0.23039799762953272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01064630645908693,0.017455262777358982,0.1900357707167677,0.2271380756596253,0.2062683455227674,0.23039799762953272
19,1.0,0.00040128692412100264,0.004774922166460804,0.1904370576408887,0.2319129978260861,0.2066696324468884,0.23517291979599353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00040128692412100264,0.004774922166460804,0.1904370576408887,0.2319129978260861,0.2066696324468884,0.23517291979599353
20,1.0,0.028273901753797404,0.010002084849593196,0.2187109593946861,0.2419150826756793,0.2349435342006858,0.24517500464558672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.028273901753797404,0.010002084849593196,0.2187109593946861,0.2419150826756793,0.2349435342006858,0.24517500464558672
21,1.0,0.017163010058976802,0.019792764536193275,0.2358739694536629,0.26170784721187257,0.2521065442596626,0.26496776918178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.017163010058976802,0.019792764536193275,0.2358739694536629,0.26170784721187257,0.2521065442596626,0.26496776918178
22,1.0,0.009351213178260487,-0.014830593041890161,0.2452251826319234,0.2468772541699824,0.2614577574379231,0.27979836222367016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009351213178260487,-0.014830593041890161,0.2452251826319234,0.2468772541699824,0.2614577574379231,0.27979836222367016
23,1.0,0.006982197072682439,0.004788453450127683,0.2522073797046058,0.2516657076201101,0.26843995451060554,0.28458681567379784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006982197072682439,0.004788453450127683,0.2522073797046058,0.2516657076201101,0.26843995451060554,0.28458681567379784
24,1.0,0.0,0.0,0.2522073797046058,0.2516657076201101,0.26843995451060554,0.28458681567379784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2522073797046058,0.2516657076201101,0.26843995451060554,0.28458681567379784
