,true_e,true_n,true_e_std,true_n_std,real_e,real_n,real_e_std,real_n_std,jump_status,jump_individual_e,jump_individual_n,jump_cumulative_e,jump_cumulative_n,jump_absolute_cumulative_e,jump_absolute_cumulative_n,drift_status,drift_individual_e,drift_individual_n,drift_cumulative_e,drift_cumulative_n,drift_absolute_cumulative_e,drift_absolute_cumulative_n,error_status,error_individual_e,error_individual_n,error_cumulative_e,error_cumulative_n,error_absolute_cumulative_e,error_absolute_cumulative_n,epoch
34,35.5,2.25,0.01,0.01,35.893789445404316,2.5473520536047305,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,0.01867870136894515,0.0035052378103340564,0.393789445404312,0.29735205360473194,0.42270184429827,0.3140347111356283,True,0.0035052378103340564,0.0035052378103340564,0.29735205360473194,0.29735205360473194,0.42270184429827,0.3140347111356283,34
35,36.5,2.25,0.01,0.01,36.90969406529525,2.5611361858298363,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,0.015904619890931927,0.01378413222510557,0.40969406529524394,0.3111361858298375,0.43860646418920196,0.32781884336073386,True,0.01378413222510557,0.01378413222510557,0.3111361858298375,0.3111361858298375,0.43860646418920196,0.32781884336073386,35
36,37.5,2.25,0.01,0.01,37.91456943158796,2.5633654408439472,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,0.004875366292707347,0.002229255014110966,0.4145694315879513,0.31336544084394846,0.4434818304819093,0.33004809837484483,True,0.002229255014110966,0.002229255014110966,0.31336544084394846,0.31336544084394846,0.4434818304819093,0.33004809837484483,36
37,38.5,2.25,0.01,0.01,38.91773190623738,2.5613170178860756,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,0.003162474649424607,-0.0020484229578715003,0.4177319062373759,0.31131701788607696,0.4466443051313339,0.33209652133271633,True,-0.0020484229578715003,-0.0020484229578715003,0.31131701788607696,0.31131701788607696,0.4466443051313339,0.33209652133271633,37
38,39.5,2.25,0.01,0.01,39.92161607251726,2.5953006823644627,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,0.003884166279879527,0.03398366447838718,0.4216160725172554,0.34530068236446415,0.45052847141121344,0.3660801858111035,True,0.03398366447838718,0.03398366447838718,0.34530068236446415,0.34530068236446415,0.45052847141121344,0.3660801858111035,38
39,40.5,2.25,0.01,0.01,40.92998706246176,2.60910342886936,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,0.008370989944503894,0.013802746504897496,0.42998706246175933,0.35910342886936164,0.45889946135571735,0.379882932316001,True,0.013802746504897496,0.013802746504897496,0.35910342886936164,0.35910342886936164,0.45889946135571735,0.379882932316001,39
40,41.5,2.25,0.01,0.01,41.92839471541813,2.619144668275621,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.0015923470436338578,0.010041239406260704,0.42839471541812546,0.36914466827562237,0.4604918083993512,0.38992417172226174,True,0.010041239406260704,0.010041239406260704,0.36914466827562237,0.36914466827562237,0.4604918083993512,0.38992417172226174,40
41,42.5,2.25,0.01,0.01,42.93894224007316,2.6266579885567856,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,0.010547524655029143,0.007513320281164727,0.4389422400731546,0.3766579885567871,0.47103933305438034,0.3974374920034265,True,0.007513320281164727,0.007513320281164727,0.3766579885567871,0.3766579885567871,0.47103933305438034,0.3974374920034265,41
42,43.5,2.25,0.01,0.01,43.93855914544803,2.6223736661048727,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.0003830946251302779,-0.004284322451912898,0.4385591454480243,0.3723736661048742,0.4714224276795106,0.4017218144553394,True,-0.004284322451912898,-0.004284322451912898,0.3723736661048742,0.3723736661048742,0.4714224276795106,0.4017218144553394,42
43,44.5,2.25,0.01,0.01,44.93660569416639,2.639853155751942,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.0019534512816456323,0.017479489647069222,0.4366056941663787,0.38985315575194346,0.47337587896115624,0.41920130410240863,True,0.017479489647069222,0.017479489647069222,0.38985315575194346,0.38985315575194346,0.47337587896115624,0.41920130410240863,43
44,45.5,2.25,0.01,0.01,45.97386276503984,2.6568933519085145,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,0.03725707087345099,0.017040196156572512,0.47386276503982966,0.40689335190851594,0.5106329498346073,0.4362415002589811,True,0.017040196156572512,0.017040196156572512,0.40689335190851594,0.40689335190851594,0.5106329498346073,0.4362415002589811,44
45,46.5,2.25,0.01,0.01,46.99309192429756,2.675898917310459,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,0.019229159257720493,0.01900556540194432,0.49309192429755017,0.42589891731046026,0.5298621090923278,0.45524706566092543,True,0.01900556540194432,0.01900556540194432,0.42589891731046026,0.42589891731046026,0.5298621090923278,0.45524706566092543,45
46,47.5,2.25,0.01,0.01,48.005566260709585,2.685922380824525,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,0.012474336412026766,0.010023463514066216,0.5055662607095769,0.4359223808245265,0.5423364455043546,0.4652705291749917,True,0.010023463514066216,0.010023463514066216,0.4359223808245265,0.4359223808245265,0.5423364455043546,0.4652705291749917,46
47,48.5,2.25,0.01,0.01,49.00504678130655,2.6940038073507866,0.01,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.0005194794030411697,0.008081426526261596,0.5050467813065357,0.4440038073507881,0.5428559249073958,0.47335195570125327,True,0.008081426526261596,0.008081426526261596,0.4440038073507881,0.4440038073507881,0.5428559249073958,0.47335195570125327,47
