,error_status,error_individual_e,error_individual_n,error_cumulative_e,error_cumulative_n,error_absolute_cumulative_e,error_absolute_cumulative_n
0,8.98885039256e-312,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,-0.0016563778791747197,0.0035874416900805173,-0.0016563778791747197,0.0035874416900805173,0.0016563778791747197,0.0035874416900805173
2,1.0,-0.00013930677578466444,0.012998528872319781,-0.0017956846549593841,0.0165859705624003,0.0017956846549593841,0.0165859705624003
3,1.0,0.006439408093721344,0.0011001268728310087,0.00464372343876196,0.017686097435231307,0.008235092748680728,0.017686097435231307
4,1.0,0.0108953051013998,0.00011659125867957698,0.015539028540161759,0.017802688693910884,0.019130397850080527,0.017802688693910884
5,1.0,0.026103563023313292,0.01847680755510206,0.04164259156347505,0.036279496249012944,0.04523396087339382,0.036279496249012944
6,1.0,-0.0067602994990867415,0.01095918418827857,0.03488229206438831,0.047238680437291514,0.05199426037248056,0.047238680437291514
7,1.0,-0.004949494089984796,0.009471714922565155,0.029932797974403513,0.05671039535985667,0.05694375446246536,0.05671039535985667
8,1.0,0.031186882448725584,0.020308641196832067,0.0611196804231291,0.07701903655668874,0.08813063691119094,0.07701903655668874
9,1.0,0.01964953557569693,0.017721439427024865,0.08076921599882603,0.0947404759837136,0.10778017248688787,0.0947404759837136
10,1.0,0.014963253057441506,-0.001723246365038733,0.09573246905626753,0.09301722961867487,0.12274342554432938,0.09646372234875233
11,1.0,0.01417534722199143,0.003358752744985871,0.10990781627825896,0.09637598236366074,0.1369187727663208,0.0998224750937382
12,1.0,0.006693877971637008,-0.0007663446197003765,0.11660169424989597,0.09560963774396036,0.14361265073795781,0.10058881971343858
13,1.0,0.025442090883506907,0.010197607179070367,0.14204378513340288,0.10580724492303073,0.16905474162146472,0.11078642689250895
14,1.0,0.02053398437003473,0.008155367394036439,0.1625777695034376,0.11396261231706717,0.18958872599149945,0.11894179428654539
15,1.0,0.016599607984522535,0.00176254947573673,0.17917737748796014,0.1157251617928039,0.206188333976022,0.12070434376228212
16,1.0,0.015217930499872523,0.01689921862811694,0.19439530798783267,0.13262438042092084,0.2214062644758945,0.13760356239039906
17,1.0,0.010764074851540073,0.001110755903020788,0.20515938283937274,0.13373513632394163,0.23217033932743458,0.13871431829341985
18,1.0,0.01289497607005785,0.0009311574551231772,0.2180543589094306,0.1346662937790648,0.24506531539749243,0.13964547574854302
19,1.0,0.009718023865417535,0.015080372057499236,0.22777238277484813,0.14974666583656404,0.25478333926290997,0.15472584780604226
20,1.0,0.021777511697472107,0.0029366899539695623,0.24954989447232023,0.1526833557905336,0.2765608509603821,0.15766253776001182
21,1.0,0.018298670294409902,0.005489859448697398,0.26784856476673014,0.158173215239231,0.294859521254792,0.16315239720870922
22,1.0,0.00469476997217555,0.0021872039210739658,0.2725433347389057,0.16036041916030497,0.29955429122696753,0.1653396011297832
23,1.0,0.004727038547621021,0.014781128701742308,0.2772703732865267,0.17514154786204728,0.30428132977458855,0.1801207298315255
24,1.0,0.013925361964655991,0.015371185104135598,0.2911957352511827,0.19051273296618287,0.31820669173924454,0.1954919149356611
25,1.0,0.006619561017753739,0.011683816219824728,0.29781529626893644,0.2021965491860076,0.3248262527569983,0.20717573115548582
26,1.0,0.008561948228344107,0.008048732018628435,0.30637724449728054,0.21024528120463604,0.3333882009853424,0.21522446317411426
27,1.0,0.01016614209399691,0.02547620658184746,0.31654338659127745,0.2357214877864835,0.3435543430793393,0.24070066975596172
28,1.0,0.007339133422053834,0.012646328866249945,0.3238825200133313,0.24836781665273344,0.35089347650139313,0.25334699862221166
29,1.0,0.0171197859788208,0.013849336796402323,0.3410023059921521,0.26221715344913576,0.36801326248021393,0.267196335418614
30,1.0,0.024964805293674175,0.008243656570461333,0.36596711128582626,0.2704608100195971,0.3929780677738881,0.2754399919890753
31,1.0,-0.0009507212029475909,-0.005851737780709243,0.3650163900828787,0.26460907223888785,0.3939287889768357,0.28129172976978456
32,1.0,0.0006947362246165767,0.010651276486167927,0.36571112630749525,0.2752603487250558,0.3946235252014523,0.2919430062559525
33,1.0,0.009399617727872567,0.01858646706934053,0.3751107440353678,0.2938468157943963,0.40402314292932484,0.310529473325293
34,1.0,0.018678701368948225,0.003505237810334183,0.39378944540431604,0.2973520536047305,0.42270184429827307,0.3140347111356272
35,1.0,0.01590461989093228,0.013784132225105772,0.4096940652952483,0.31113618582983626,0.43860646418920535,0.32781884336073297
36,1.0,0.00487536629270835,0.0022292550141109757,0.41456943158795667,0.31336544084394724,0.4434818304819137,0.33004809837484395
37,1.0,0.003162474649421654,-0.002048422957871665,0.4177319062373783,0.3113170178860756,0.44664430513133535,0.3320965213327156
38,1.0,0.00388416627988164,0.03398366447838708,0.42161607251725997,0.34530068236446265,0.450528471411217,0.3660801858111027
39,1.0,0.008370989944502583,0.013802746504897545,0.42998706246176255,0.3591034288693602,0.4588994613557196,0.37988293231600023
40,1.0,-0.0015923470436334242,0.010041239406260782,0.4283947154181291,0.369144668275621,0.460491808399353,0.389924171722261
41,1.0,0.010547524655031282,0.007513320281164582,0.4389422400731604,0.37665798855678556,0.4710393330543843,0.3974374920034256
42,1.0,-0.00038309462512842174,-0.004284322451912903,0.438559145448032,0.37237366610487266,0.4714224276795127,0.4017218144553385
43,1.0,-0.0019534512816434813,0.017479489647069357,0.4366056941663885,0.389853155751942,0.4733758789611562,0.41920130410240786
44,1.0,0.037257070873451426,0.017040196156572485,0.47386276503983993,0.4068933519085145,0.5106329498346076,0.43624150025898034
45,1.0,0.019229159257719175,0.019005565401944313,0.4930919242975591,0.4258989173104588,0.5298621090923268,0.45524706566092465
46,1.0,0.012474336412026332,0.010023463514066133,0.5055662607095854,0.43592238082452495,0.5423364455043531,0.4652705291749908
47,1.0,-0.0005194794030387584,0.008081426526261648,0.5050467813065467,0.4440038073507866,0.5428559249073919,0.47335195570125244
48,1.0,0.014165323588038348,0.017356157819772733,0.519212104894585,0.4613599651705593,0.5570212484954302,0.49070811352102517
49,1.0,0.10351309716714496,0.14047640413005302,0.62272520206173,0.6018363693006124,0.6605343456625752,0.6311845176510782
50,1.0,0.007760498201498933,0.025652226763969832,0.6304857002632289,0.6274885960645822,0.6682948438640741,0.656836744415048
51,1.0,0.0017614247074888567,0.01849141917932151,0.6322471249707178,0.6459800152439037,0.670056268571563,0.6753281635943695
52,1.0,-1.3598161956451804e-05,0.025975409512382974,0.6322335268087613,0.6719554247562867,0.6700698667335194,0.7013035731067525
53,1.0,0.016380229136416347,-0.0006893201561055662,0.6486137559451777,0.6712661046001811,0.6864500958699358,0.7019928932628581
54,1.0,0.01872597079294991,0.00849916934778383,0.6673397267381276,0.6797652739479649,0.7051760666628857,0.7104920626106419
55,1.0,0.013068998513546148,0.006904816070644415,0.6804087252516737,0.6866700900186093,0.7182450651764318,0.7173968786812863
56,1.0,-0.009040537277208216,0.010870139529118639,0.6713681879744655,0.697540229547728,0.72728560245364,0.728267018210405
57,1.0,-0.006055631255449612,0.012381517372598516,0.6653125567190159,0.7099217469203265,0.7333412337090897,0.7406485355830035
58,1.0,0.0015106148072376868,0.004934068766402788,0.6668231715262536,0.7148558156867293,0.7348518485163273,0.7455826043494063
59,1.0,0.0067937285789057,0.021863731343219506,0.6736169001051593,0.7367195470299488,0.741645577095233,0.7674463356926258
60,1.0,0.0003454280555956757,0.0076544883616618264,0.673962328160755,0.7443740353916106,0.7419910051508287,0.7751008240542876
61,1.0,0.0015184386391737803,0.0169639682199616,0.6754807667999287,0.7613380036115722,0.7435094437900025,0.7920647922742492
62,1.0,0.022623797465435302,0.00858197844864117,0.698104564265364,0.7699199820602134,0.7661332412554378,0.8006467707228904
63,1.0,0.01978170857451289,0.009376240003860392,0.7178862728398769,0.7792962220640738,0.7859149498299507,0.8100230107267508
64,1.0,0.008407257970944215,0.005108096734047773,0.7262935308108212,0.7844043187981216,0.7943222078008949,0.8151311074607985
65,1.0,0.032378126258223006,-0.010388937289494304,0.7586716570690442,0.7740153815086273,0.8267003340591179,0.8255200447502928
66,1.0,0.020059877081649802,0.029442036791540893,0.778731534150694,0.8034574183001681,0.8467602111407677,0.8549620815418337
67,1.0,-0.001175150739527453,0.01238843610276641,0.7775563834111665,0.8158458544029346,0.8479353618802952,0.8673505176446001
68,1.0,0.003326652087125126,0.015818524458190986,0.7808830354982916,0.8316643788611255,0.8512620139674203,0.8831690421027911
69,1.0,0.018367047991176833,0.01597364338441798,0.7992500834894685,0.8476380222455435,0.8696290619585971,0.8991426854872091
70,1.0,0.013522379401152307,-0.003149336794401769,0.8127724628906208,0.8444886854511418,0.8831514413597494,0.9022920222816109
71,1.0,0.0023201158873007444,0.00374042265914154,0.8150925787779215,0.8482291081102833,0.8854715572470502,0.9060324449407524
72,1.0,0.003724631333028583,0.008732393889603784,0.8188172101109501,0.8569615019998871,0.8891961885800788,0.9147648388303562
73,1.0,0.005176647652405109,0.02091176221876223,0.8239938577633552,0.8778732642186493,0.8943728362324839,0.9356766010491184
74,1.0,0.013483372386389192,-0.0007554108188192465,0.8374772301497444,0.8771178533998301,0.9078562086188731,0.9364320118679377
75,1.0,0.002862989655312731,0.0022389346473046245,0.8403402198050571,0.8793567880471347,0.9107191982741858,0.9386709465152423
76,1.0,0.019561589530979973,0.00745313846668294,0.8599018093360371,0.8868099265138176,0.9302807878051658,0.9461240849819252
77,1.0,0.0022911090311197313,0.0006086300221799235,0.8621929183671568,0.8874185565359975,0.9325718968362855,0.9467327150041052
78,1.0,0.011102064553298874,0.03271584451237919,0.8732949829204557,0.9201344010483767,0.9436739613895844,0.9794485595164844
79,1.0,0.03869069859358376,0.003901939642732888,0.9119856815140395,0.9240363406911096,0.9823646599831681,0.9833504991592172
80,1.0,0.029888648311043653,0.02104399703463322,0.9418743298250831,0.9450803377257428,1.0122533082942118,1.0043944961938505
81,1.0,-0.007195736001662567,-0.005883459809915781,0.9346785938234206,0.9391968779158271,1.0194490442958744,1.0102779560037662
82,1.0,0.11797438403553429,0.09027320147375839,1.0526529778589548,1.0294700793895855,1.1374234283314086,1.1005511574775246
83,1.0,0.017631715929042002,0.014133806780897373,1.0702846937879968,1.0436038861704828,1.1550551442604506,1.114684964258422
84,1.0,0.015533078790838317,0.013208107156542415,1.0858177725788352,1.0568119933270252,1.170588223051289,1.1278930714149644
85,1.0,0.004517236343701825,0.00128103932036705,1.090335008922537,1.0580930326473923,1.1751054593949908,1.1291741107353315
86,1.0,-0.003098147917029337,0.005003979055809626,1.0872368610055076,1.063097011703202,1.1782036073120201,1.134178089791141
