,jump_status,jump_individual_e,jump_individual_n,jump_cumulative_e,jump_cumulative_n,jump_absolute_cumulative_e,jump_absolute_cumulative_n,drift_status,drift_individual_e,drift_individual_n,drift_cumulative_e,drift_cumulative_n,drift_absolute_cumulative_e,drift_absolute_cumulative_n,error_status,error_individual_e,error_individual_n,error_cumulative_e,error_cumulative_n,error_absolute_cumulative_e,error_absolute_cumulative_n
0,1.264068458212e-311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.02574602323635533,-0.006485071086403504,0.02574602323635533,-0.006485071086403504,0.02574602323635533,0.006485071086403504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02574602323635533,-0.006485071086403504,0.02574602323635533,-0.006485071086403504,0.02574602323635533,0.006485071086403504
2,1.0,-0.002538576388420477,0.020131728003656146,0.023207446847934854,0.013646656917252642,0.028284599624775808,0.02661679909005965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.002538576388420477,0.020131728003656146,0.023207446847934854,0.013646656917252642,0.028284599624775808,0.02661679909005965
3,1.0,0.018763894719247,0.01416122577257184,0.04197134156718185,0.02780788268982448,0.047048494344022807,0.04077802486263149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.018763894719247,0.01416122577257184,0.04197134156718185,0.02780788268982448,0.047048494344022807,0.04077802486263149
4,1.0,0.09260025975817943,0.09719134070371771,0.13457160132536128,0.12499922339354219,0.13964875410220223,0.1379693655663492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09260025975817943,0.09719134070371771,0.13457160132536128,0.12499922339354219,0.13964875410220223,0.1379693655663492
5,1.0,0.018780107218205444,0.0018157814271413386,0.15335170854356672,0.12681500482068353,0.15842886132040768,0.13978514699349054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.018780107218205444,0.0018157814271413386,0.15335170854356672,0.12681500482068353,0.15842886132040768,0.13978514699349054
6,1.0,0.013972276070926881,0.02550452479940768,0.1673239846144936,0.1523195296200912,0.17240113739133456,0.16528967179289822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.013972276070926881,0.02550452479940768,0.1673239846144936,0.1523195296200912,0.17240113739133456,0.16528967179289822
7,1.0,0.010733927545675037,0.00937422846694913,0.17805791216016864,0.16169375808704034,0.1831350649370096,0.17466390025984735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.010733927545675037,0.00937422846694913,0.17805791216016864,0.16169375808704034,0.1831350649370096,0.17466390025984735
8,1.0,-1.7763568394002505e-15,-4.440892098500626e-16,0.17805791216016686,0.1616937580870399,0.18313506493701137,0.1746639002598478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.7763568394002505e-15,-4.440892098500626e-16,0.17805791216016686,0.1616937580870399,0.18313506493701137,0.1746639002598478
9,1.0,0.11372421345613049,0.0886858430381805,0.29178212561629735,0.2503796011252204,0.29685927839314186,0.2633497432980283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11372421345613049,0.0886858430381805,0.29178212561629735,0.2503796011252204,0.29685927839314186,0.2633497432980283
10,1.0,0.017343268321640792,0.02785703767786263,0.30912539393793814,0.278236638803083,0.31420254671478265,0.2912067809758909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.017343268321640792,0.02785703767786263,0.30912539393793814,0.278236638803083,0.31420254671478265,0.2912067809758909
