,true_e,true_n,true_e_std,true_n_std,real_e,real_n,real_e_std,real_n_std,jump_status,jump_individual_e,jump_individual_n,jump_cumulative_e,jump_cumulative_n,jump_absolute_cumulative_e,jump_absolute_cumulative_n,drift_status,drift_individual_e,drift_individual_n,drift_cumulative_e,drift_cumulative_n,drift_absolute_cumulative_e,drift_absolute_cumulative_n,error_status,error_individual_e,error_individual_n,error_cumulative_e,error_cumulative_n,error_absolute_cumulative_e,error_absolute_cumulative_n,epoch
0,1.5,2.25,0.01,0.01,1.5,2.25,0.01,0.01,False,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2.5,2.25,0.01,0.01,2.5062568729995034,2.2728106963344845,0.01,0.01,False,0,0,0,0,0,0,True,0.006256872999503173,0.022810696334484386,0.006256872999503173,0.022810696334484386,0.006256872999503173,0.022810696334484386,True,0.006256872999503173,0.022810696334484386,0.006256872999503173,0.022810696334484386,0.006256872999503173,0.022810696334484386,1
2,3.5,2.25,0.01,0.01,3.5449689563467666,2.2994617524186287,0.01,0.01,False,0,0,0,0,0,0,True,0.03871208334726318,0.026651056084144316,0.04496895634676635,0.0494617524186287,0.04496895634676635,0.0494617524186287,True,0.03871208334726318,0.026651056084144316,0.04496895634676635,0.0494617524186287,0.04496895634676635,0.0494617524186287,2
3,4.5,2.25,0.01,0.01,4.556762780309688,2.3136776998342508,0.01,0.01,False,0,0,0,0,0,0,True,0.011793823962921574,0.014215947415622016,0.05676278030968793,0.06367769983425071,0.05676278030968793,0.06367769983425071,True,0.011793823962921574,0.014215947415622016,0.05676278030968793,0.06367769983425071,0.05676278030968793,0.06367769983425071,3
4,5.5,2.25,0.01,0.01,5.563110626340551,2.325424534807576,0.01,0.01,False,0,0,0,0,0,0,True,0.006347846030863396,0.011746834973325281,0.06311062634055133,0.075424534807576,0.06311062634055133,0.075424534807576,True,0.006347846030863396,0.011746834973325281,0.06311062634055133,0.075424534807576,0.06311062634055133,0.075424534807576,4
5,6.5,2.25,0.01,0.01,6.579795633570952,2.3237945738226222,0.01,0.01,False,0,0,0,0,0,0,True,0.01668500723040133,-0.0016299609849535334,0.07979563357095265,0.07379457382262246,0.07979563357095265,0.07705449579252953,True,0.01668500723040133,-0.0016299609849535334,0.07979563357095265,0.07379457382262246,0.07979563357095265,0.07705449579252953,5
6,7.5,2.25,0.01,0.01,7.607485615387734,2.3332414621934237,0.01,0.01,False,0,0,0,0,0,0,True,0.027689981816782144,0.009446888370801381,0.1074856153877348,0.08324146219342383,0.1074856153877348,0.0865013841633309,True,0.027689981816782144,0.009446888370801381,0.1074856153877348,0.08324146219342383,0.1074856153877348,0.0865013841633309,6
7,8.5,2.25,0.01,0.01,8.613992696879441,2.358452558192064,0.01,0.01,False,0,0,0,0,0,0,True,0.006507081491706751,0.02521109599864017,0.11399269687944155,0.10845255819206401,0.11399269687944155,0.11171248016197108,True,0.006507081491706751,0.02521109599864017,0.11399269687944155,0.10845255819206401,0.11399269687944155,0.11171248016197108,7
8,8.5,3.75,0.01,0.01,8.613992696879441,3.858452558192064,0.01,0.01,False,0,0,0,0,0,0,True,0.0,0.0,0.11399269687944155,0.10845255819206401,0.11399269687944155,0.11171248016197108,True,0.0,0.0,0.11399269687944155,0.10845255819206401,0.11399269687944155,0.11171248016197108,8
9,7.5,3.75,0.01,0.01,7.632425094815433,3.876930830237119,0.01,0.01,False,0,0,0,0,0,0,True,0.01843239793599246,0.018478272045055127,0.13242509481543402,0.12693083023711912,0.13242509481543402,0.1301907522070262,True,0.01843239793599246,0.018478272045055127,0.13242509481543402,0.12693083023711912,0.13242509481543402,0.1301907522070262,9
10,6.5,3.75,0.01,0.01,6.63056284074877,3.880701423658578,0.01,0.01,False,0,0,0,0,0,0,True,-0.0018622540666641488,0.003770593421459135,0.13056284074876987,0.13070142365857826,0.13428734888209817,0.13396134562848533,True,-0.0018622540666641488,0.003770593421459135,0.13056284074876987,0.13070142365857826,0.13428734888209817,0.13396134562848533,10
11,5.5,3.75,0.01,0.01,5.639673669362059,3.887507135361462,0.01,0.01,False,0,0,0,0,0,0,True,0.009110828613289743,0.0068057117028834995,0.1396736693620596,0.13750713536146175,0.1433981774953879,0.14076705733136882,True,0.009110828613289743,0.0068057117028834995,0.1396736693620596,0.13750713536146175,0.1433981774953879,0.14076705733136882,11
12,4.5,3.75,0.01,0.01,4.646545245697665,3.905493037279927,0.01,0.01,False,0,0,0,0,0,0,True,0.006871576335605513,0.01798590191846519,0.1465452456976651,0.15549303727992694,0.15026975383099342,0.158752959249834,True,0.006871576335605513,0.01798590191846519,0.1465452456976651,0.15549303727992694,0.15026975383099342,0.158752959249834,12
13,3.5,3.75,0.01,0.01,3.6402912123613285,3.9222514279081224,0.01,0.01,False,0,0,0,0,0,0,True,-0.006254033336335981,0.0167583906281956,0.14029121236132913,0.17225142790812253,0.1565237871673294,0.1755113498780296,True,-0.006254033336335981,0.0167583906281956,0.14029121236132913,0.17225142790812253,0.1565237871673294,0.1755113498780296,13
14,2.5,3.75,0.01,0.01,2.6591318487138444,3.9319717682224424,0.01,0.01,False,0,0,0,0,0,0,True,0.018840636352515965,0.00972034031432019,0.1591318487138451,0.18197176822244274,0.17536442351984535,0.1852316901923498,True,0.018840636352515965,0.00972034031432019,0.1591318487138451,0.18197176822244274,0.17536442351984535,0.1852316901923498,14
15,1.5,3.75,0.01,0.01,1.6599382719460036,3.956960144559477,0.01,0.01,False,0,0,0,0,0,0,True,0.0008064232321591553,0.024988376337034338,0.15993827194600424,0.2069601445594771,0.1761708467520045,0.21022006652938413,True,0.0008064232321591553,0.024988376337034338,0.15993827194600424,0.2069601445594771,0.1761708467520045,0.21022006652938413,15
16,1.5,5.25,0.01,0.01,1.6599382719460043,5.456960144559477,0.01,0.01,False,0,0,0,0,0,0,True,0.0,0.0,0.15993827194600424,0.2069601445594771,0.1761708467520045,0.21022006652938413,True,0.0,0.0,0.15993827194600424,0.2069601445594771,0.1761708467520045,0.21022006652938413,16
17,2.5,5.25,0.01,0.01,2.6793894642576808,5.459682812882266,0.01,0.01,False,0,0,0,0,0,0,True,0.019451192311676642,0.00272266832278907,0.17938946425768088,0.20968281288226615,0.19562203906368114,0.2129427348521732,True,0.019451192311676642,0.00272266832278907,0.17938946425768088,0.20968281288226615,0.19562203906368114,0.2129427348521732,17
18,3.5,5.25,0.01,0.01,3.6900357707167677,5.477138075659625,0.01,0.01,False,0,0,0,0,0,0,True,0.010646306459086863,0.017455262777359384,0.19003577071676775,0.22713807565962552,0.20626834552276802,0.23039799762953256,True,0.010646306459086863,0.017455262777359384,0.19003577071676775,0.22713807565962552,0.20626834552276802,0.23039799762953256,18
19,4.5,5.25,0.01,0.01,4.690437057640889,5.481912997826086,0.01,0.01,False,0,0,0,0,0,0,True,0.00040128692412120734,0.00477492216646075,0.19043705764088895,0.23191299782608626,0.2066696324468892,0.2351729197959933,True,0.00040128692412120734,0.00477492216646075,0.19043705764088895,0.23191299782608626,0.2066696324468892,0.2351729197959933,19
20,5.5,5.25,0.01,0.01,5.718710959394686,5.491915082675679,0.01,0.01,False,0,0,0,0,0,0,True,0.02827390175379762,0.010002084849592889,0.21871095939468657,0.24191508267567916,0.23494353420068684,0.2451750046455862,True,0.02827390175379762,0.010002084849592889,0.21871095939468657,0.24191508267567916,0.23494353420068684,0.2451750046455862,20
21,6.5,5.25,0.01,0.01,6.735873969453663,5.511707847211873,0.01,0.01,False,0,0,0,0,0,0,True,0.017163010058976396,0.01979276453619337,0.23587396945366296,0.2617078472118725,0.2521065442596632,0.26496776918177956,True,0.017163010058976396,0.01979276453619337,0.23587396945366296,0.2617078472118725,0.2521065442596632,0.26496776918177956,21
22,7.5,5.25,0.01,0.01,7.745225182631923,5.496877254169982,0.01,0.01,False,0,0,0,0,0,0,True,0.009351213178260341,-0.014830593041890166,0.2452251826319233,0.24687725416998235,0.26145775743792354,0.2797983622236697,True,0.009351213178260341,-0.014830593041890166,0.2452251826319233,0.24687725416998235,0.26145775743792354,0.2797983622236697,22
23,8.5,5.25,0.01,0.01,8.752207379704606,5.50166570762011,0.01,0.01,False,0,0,0,0,0,0,True,0.006982197072681714,0.004788453450127914,0.252207379704605,0.25166570762011026,0.26843995451060526,0.2845868156737976,True,0.006982197072681714,0.004788453450127914,0.252207379704605,0.25166570762011026,0.26843995451060526,0.2845868156737976,23
24,8.5,6.75,0.01,0.01,8.752207379704606,7.00166570762011,0.01,0.01,False,0,0,0,0,0,0,True,0.0,0.0,0.252207379704605,0.25166570762011026,0.26843995451060526,0.2845868156737976,True,0.0,0.0,0.252207379704605,0.25166570762011026,0.26843995451060526,0.2845868156737976,24
