,jump_status,jump_individual_e,jump_individual_n,jump_cumulative_e,jump_cumulative_n,jump_absolute_cumulative_e,jump_absolute_cumulative_n,drift_status,drift_individual_e,drift_individual_n,drift_cumulative_e,drift_cumulative_n,drift_absolute_cumulative_e,drift_absolute_cumulative_n,error_status,error_individual_e,error_individual_n,error_cumulative_e,error_cumulative_n,error_absolute_cumulative_e,error_absolute_cumulative_n
0,8.33584460093e-312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0984412808511177,0.11744403639089684,0.0984412808511177,0.11744403639089684,0.0984412808511177,0.11744403639089684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0984412808511177,0.11744403639089684,0.0984412808511177,0.11744403639089684,0.0984412808511177,0.11744403639089684
2,0.0,0.0,0.0,0.0984412808511177,0.11744403639089684,0.0984412808511177,0.11744403639089684,1.0,0.0008834386474183553,0.0009842980840346627,0.0008834386474183553,0.0009842980840346627,0.0008834386474183553,0.0009842980840346627,1.0,0.0008834386474183553,0.0009842980840346627,0.09932471949853605,0.11842833447493151,0.09932471949853605,0.11842833447493151
3,1.0,0.10403965547187122,0.11283139272918463,0.2024809363229889,0.23027542912008148,0.2024809363229889,0.23027542912008148,0.0,0.0,0.0,0.0008834386474183553,0.0009842980840346627,0.0008834386474183553,0.0009842980840346627,1.0,0.10403965547187122,0.11283139272918463,0.20336437497040727,0.23125972720411614,0.20336437497040727,0.23125972720411614
4,0.0,0.0,0.0,0.2024809363229889,0.23027542912008148,0.2024809363229889,0.23027542912008148,1.0,0.0010650240587848359,0.0007979040003562865,0.0019484627062031912,0.0017822020843909492,0.0019484627062031912,0.0017822020843909492,1.0,0.0010650240587848359,0.0007979040003562865,0.2044293990291921,0.23205763120447243,0.2044293990291921,0.23205763120447243
5,0.0,0.0,0.0,0.2024809363229889,0.23027542912008148,0.2024809363229889,0.23027542912008148,1.0,0.0011029387594181372,0.0011325189236073285,0.0030514014656213284,0.0029147210079982777,0.0030514014656213284,0.0029147210079982777,1.0,0.0011029387594181372,0.0011325189236073285,0.20553233778861024,0.23319015012807975,0.20553233778861024,0.23319015012807975
6,0.0,0.0,0.0,0.2024809363229889,0.23027542912008148,0.2024809363229889,0.23027542912008148,1.0,0.0008826298264485999,0.0012315899135644237,0.003934031292069928,0.004146310921562701,0.003934031292069928,0.004146310921562701,1.0,0.0008826298264485999,0.0012315899135644237,0.20641496761505884,0.23442174004164418,0.20641496761505884,0.23442174004164418
7,0.0,0.0,0.0,0.2024809363229889,0.23027542912008148,0.2024809363229889,0.23027542912008148,1.0,0.000880532022780045,0.0009203516939542133,0.004814563314849973,0.005066662615516915,0.004814563314849973,0.005066662615516915,1.0,0.000880532022780045,0.0009203516939542133,0.2072954996378389,0.2353420917355984,0.2072954996378389,0.2353420917355984
8,0.0,0.0,0.0,0.2024809363229889,0.23027542912008148,0.2024809363229889,0.23027542912008148,1.0,-1.7763568394002505e-15,0.0,0.004814563314848197,0.005066662615516915,0.00481456331485175,0.005066662615516915,1.0,-1.7763568394002505e-15,0.0,0.2072954996378371,0.2353420917355984,0.20729549963784066,0.2353420917355984
9,1.0,0.10829749831975732,0.10299739267685792,0.31077843464274624,0.3332728217969394,0.31077843464274624,0.3332728217969394,0.0,0.0,0.0,0.004814563314848197,0.005066662615516915,0.00481456331485175,0.005066662615516915,1.0,0.10829749831975732,0.10299739267685792,0.31559299795759443,0.3383394844124563,0.315592997957598,0.3383394844124563
