,jump_status,jump_individual_e,jump_individual_n,jump_cumulative_e,jump_cumulative_n,jump_absolute_cumulative_e,jump_absolute_cumulative_n,drift_status,drift_individual_e,drift_individual_n,drift_cumulative_e,drift_cumulative_n,drift_absolute_cumulative_e,drift_absolute_cumulative_n,error_status,error_individual_e,error_individual_n,error_cumulative_e,error_cumulative_n,error_absolute_cumulative_e,error_absolute_cumulative_n
19,1.0,0.1209177057461468,0.1142964100939663,0.5173617271068096,0.5018150203549285,0.5173617271068096,0.5018150203549285,0.0,0.0,0.0,0.012517101403724418,0.01185740421835435,0.012517101403724418,0.01185740421835435,1.0,0.1209177057461468,0.1142964100939663,0.529878828510534,0.5136724245732829,0.529878828510534,0.5136724245732829
20,0.0,0.0,0.0,0.5173617271068096,0.5018150203549285,0.5173617271068096,0.5018150203549285,1.0,0.001070388333845429,0.0009714769963071745,0.013587489737569847,0.012828881214661525,0.013587489737569847,0.012828881214661525,1.0,0.001070388333845429,0.0009714769963071745,0.5309492168443795,0.5146439015695901,0.5309492168443795,0.5146439015695901
21,0.0,0.0,0.0,0.5173617271068096,0.5018150203549285,0.5173617271068096,0.5018150203549285,1.0,0.001043861313728911,0.0010088303593676073,0.014631351051298758,0.013837711574029132,0.014631351051298758,0.013837711574029132,1.0,0.001043861313728911,0.0010088303593676073,0.5319930781581084,0.5156527319289577,0.5319930781581084,0.5156527319289577
22,0.0,0.0,0.0,0.5173617271068096,0.5018150203549285,0.5173617271068096,0.5018150203549285,1.0,0.0009536852806695251,0.001288989462335799,0.015585036331968283,0.015126701036364931,0.015585036331968283,0.015126701036364931,1.0,0.0009536852806695251,0.001288989462335799,0.5329467634387779,0.5169417213912935,0.5329467634387779,0.5169417213912935
23,0.0,0.0,0.0,0.5173617271068096,0.5018150203549285,0.5173617271068096,0.5018150203549285,1.0,0.0009192784261369269,0.001113680749378787,0.01650431475810521,0.01624038178574372,0.01650431475810521,0.01624038178574372,1.0,0.0009192784261369269,0.001113680749378787,0.5338660418649148,0.5180554021406722,0.5338660418649148,0.5180554021406722
24,0.0,0.0,0.0,0.5173617271068096,0.5018150203549285,0.5173617271068096,0.5018150203549285,0.0,0.0,0.0,0.01650431475810521,0.01624038178574372,0.01650431475810521,0.01624038178574372,0.0,0.0,0.0,0.5338660418649148,0.5180554021406722,0.5338660418649148,0.5180554021406722
25,1.0,0.09928117043762796,0.10346714067640317,0.6166428975444376,0.6052821610313317,0.6166428975444376,0.6052821610313317,0.0,0.0,0.0,0.01650431475810521,0.01624038178574372,0.01650431475810521,0.01624038178574372,1.0,0.09928117043762796,0.10346714067640317,0.6331472123025428,0.6215225428170754,0.6331472123025428,0.6215225428170754
26,0.0,0.0,0.0,0.6166428975444376,0.6052821610313317,0.6166428975444376,0.6052821610313317,1.0,0.0010291606227434968,0.001053137835254958,0.017533475380848706,0.017293519620998676,0.017533475380848706,0.017293519620998676,1.0,0.0010291606227434968,0.001053137835254958,0.6341763729252863,0.6225756806523304,0.6341763729252863,0.6225756806523304
27,1.0,0.09638645702800464,0.1083727962366714,0.7130293545724422,0.7136549572680031,0.7130293545724422,0.7136549572680031,0.0,0.0,0.0,0.017533475380848706,0.017293519620998676,0.017533475380848706,0.017293519620998676,1.0,0.09638645702800464,0.1083727962366714,0.7305628299532909,0.7309484768890018,0.7305628299532909,0.7309484768890018
28,0.0,0.0,0.0,0.7130293545724422,0.7136549572680031,0.7130293545724422,0.7136549572680031,1.0,0.0010619284728949907,0.001055461421849202,0.018595403853743697,0.01834898104284788,0.018595403853743697,0.01834898104284788,1.0,0.0010619284728949907,0.001055461421849202,0.7316247584261859,0.732003938310851,0.7316247584261859,0.732003938310851
29,1.0,0.09093667409346118,0.10675654631632714,0.8039660286659034,0.8204115035843302,0.8039660286659034,0.8204115035843302,0.0,0.0,0.0,0.018595403853743697,0.01834898104284788,0.018595403853743697,0.01834898104284788,1.0,0.09093667409346118,0.10675654631632714,0.8225614325196471,0.8387604846271781,0.8225614325196471,0.8387604846271781
30,0.0,0.0,0.0,0.8039660286659034,0.8204115035843302,0.8039660286659034,0.8204115035843302,1.0,0.0013070436170035116,0.000936353613639973,0.01990244747074721,0.01928533465648785,0.01990244747074721,0.01928533465648785,1.0,0.0013070436170035116,0.000936353613639973,0.8238684761366506,0.8396968382408181,0.8238684761366506,0.8396968382408181
31,0.0,0.0,0.0,0.8039660286659034,0.8204115035843302,0.8039660286659034,0.8204115035843302,1.0,0.001081204813557779,0.0010177230273287208,0.020983652284304988,0.020303057683816572,0.020983652284304988,0.020303057683816572,1.0,0.001081204813557779,0.0010177230273287208,0.8249496809502084,0.8407145612681468,0.8249496809502084,0.8407145612681468
32,0.0,0.0,0.0,0.8039660286659034,0.8204115035843302,0.8039660286659034,0.8204115035843302,1.0,-8.881784197001252e-16,1.7763568394002505e-15,0.0209836522843041,0.02030305768381835,0.020983652284305876,0.02030305768381835,1.0,-8.881784197001252e-16,1.7763568394002505e-15,0.8249496809502075,0.8407145612681486,0.8249496809502093,0.8407145612681486
33,1.0,0.11436176549766897,0.09998735519653401,0.9183277941635724,0.9203988587808642,0.9183277941635724,0.9203988587808642,0.0,0.0,0.0,0.0209836522843041,0.02030305768381835,0.020983652284305876,0.02030305768381835,1.0,0.11436176549766897,0.09998735519653401,0.9393114464478765,0.9407019164646826,0.9393114464478782,0.9407019164646826
34,0.0,0.0,0.0,0.9183277941635724,0.9203988587808642,0.9183277941635724,0.9203988587808642,1.0,0.0009453085463566602,0.0009939058662844502,0.02192896083066076,0.0212969635501028,0.021928960830662536,0.0212969635501028,1.0,0.0009453085463566602,0.0009939058662844502,0.9402567549942331,0.941695822330967,0.9402567549942349,0.941695822330967
35,0.0,0.0,0.0,0.9183277941635724,0.9203988587808642,0.9183277941635724,0.9203988587808642,1.0,0.0009492347080914953,0.0010906238162302628,0.022878195538752255,0.02238758736633306,0.02287819553875403,0.02238758736633306,1.0,0.0009492347080914953,0.0010906238162302628,0.9412059897023246,0.9427864461471973,0.9412059897023264,0.9427864461471973
