,error_status,error_individual_e,error_individual_n,error_cumulative_e,error_cumulative_n,error_absolute_cumulative_e,error_absolute_cumulative_n
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0087512965504652,0.011401606217547933,1.0087512965504652,0.011401606217547933,1.0087512965504652,0.011401606217547933
2,1.0,1.0159954487422245,0.018341391671214513,2.0247467452926897,0.029742997888762446,2.0247467452926897,0.029742997888762446
3,1.0,1.085350105643443,0.1002659901001759,3.1100968509361326,0.13000898798893834,3.1100968509361326,0.13000898798893834
4,1.0,1.0050977262918117,-0.0014375640156245595,4.115194577227944,0.12857142397331378,4.115194577227944,0.1314465520045629
5,1.0,1.007239320139961,0.010280005334048603,5.122433897367905,0.13885142930736238,5.122433897367905,0.1417265573386115
6,1.0,0.996453441117036,0.026390859903582697,6.118887338484941,0.16524228921094508,6.118887338484941,0.1681174172421942
7,1.0,0.9928056452827105,0.022511680911962983,7.111692983767652,0.18775397012290806,7.111692983767652,0.19062909815415718
8,1.0,-1.7763568394002505e-15,1.5,7.11169298376765,1.687753970122908,7.111692983767654,1.6906290981541572
9,1.0,-0.9880411156076567,0.004788943674455037,6.123651868159993,1.692542913797363,8.099734099375311,1.6954180418286122
10,1.0,-0.9925156302199216,0.019703757278417555,5.131136237940072,1.7122466710757807,9.092249729595233,1.7151217991070298
11,1.0,-0.9777157489727557,0.0013877337036700688,4.153420488967316,1.7136344047794507,10.069965478567989,1.7165095328106998
12,1.0,-1.0038823050044217,0.02306499317245958,3.1495381839628944,1.7366993979519103,11.073847783572411,1.7395745259831594
13,1.0,-0.9974336380203637,0.014294208902799532,2.1521045459425308,1.7509936068547098,12.071281421592776,1.753868734885959
14,1.0,-0.9653557509551116,0.009482117574991733,1.1867487949874191,1.7604757244297016,13.036637172547888,1.7633508524609507
15,1.0,-0.9858448244974323,0.008597997595526152,0.20090397048998687,1.7690737220252277,14.02248199704532,1.7719488500564768
16,1.0,-2.220446049250313e-16,1.5,0.20090397048998665,3.2690737220252277,14.02248199704532,3.271948850056477
17,1.0,1.0250815868275207,0.01698739611554334,1.2259855573175074,3.286061118140771,15.04756358387284,3.28893624617202
18,1.0,1.003924521374444,0.01987908873911337,2.2299100786919515,3.3059402068798844,16.051488105247284,3.3088153349111336
19,1.0,1.025399358374807,0.015715045395043425,3.2553094370667583,3.321655252274928,17.07688746362209,3.324530380306177
20,1.0,1.0248093946590693,-0.00416038113284678,4.280118831725828,3.317494871142081,18.10169685828116,3.3286907614390238
21,1.0,1.019311810529449,0.011019549129392736,5.299430642255277,3.328514420271474,19.121008668810607,3.3397103105684165
22,1.0,1.000342346370739,0.0034965204109793646,6.299772988626016,3.332010940682453,20.121351015181347,3.343206830979396
23,1.0,1.0114107192033828,0.021337441474305052,7.311183707829398,3.3533483821567582,21.13276173438473,3.364544272453701
24,1.0,0.0,1.5000000000000009,7.311183707829398,4.853348382156759,21.13276173438473,4.864544272453702
25,1.0,-0.8763107764668918,0.11414216522274145,6.434872931362507,4.967490547379501,22.00907251085162,4.978686437676443
26,1.0,-0.9936002718579076,0.010778963948218312,5.441272659504599,4.978269511327719,23.002672782709528,4.989465401624662
27,1.0,-1.0057919930131671,-0.015174595259185075,4.435480666491432,4.963094916068534,24.008464775722693,5.004639996883847
28,1.0,-0.9772974828335128,0.008787281562904425,3.458183183657919,4.971882197631438,24.985762258556207,5.013427278446751
29,1.0,-1.0045095606101824,0.020566628903234907,2.4536736230477367,4.992448826534673,25.990271819166388,5.033993907349986
30,1.0,-0.9134539321650057,0.10134840885687613,1.540219690882731,5.093797235391549,26.903725751331393,5.135342316206862
31,1.0,-0.9998664773168526,0.019629082395156594,0.5403532135658784,5.113426317786706,27.903592228648247,5.154971398602019
32,1.0,0.0,1.5,0.5403532135658784,6.613426317786706,27.903592228648247,6.654971398602019
33,1.0,0.9939288542301714,-0.006955288236182966,1.5342820677960498,6.606471029550523,28.89752108287842,6.661926686838202
34,1.0,0.9919040498053988,0.015719442997284006,2.5261861176014486,6.622190472547807,29.88942513268382,6.677646129835486
35,1.0,1.0088035634813997,0.012990300936413846,3.5349896810828483,6.635180773484221,30.89822869616522,6.6906364307718995
36,1.0,0.9996609199079352,0.01207330075324542,4.534650600990783,6.647254074237466,31.897889616073154,6.702709731525145
37,1.0,1.005469233617064,-1.6485417926759283e-05,5.5401198346078475,6.647237588819539,32.90335884969022,6.702726216943072
38,1.0,1.0272638356952895,0.0046350353126918264,6.567383670303137,6.651872624132231,33.93062268538551,6.7073612522557635
39,1.0,1.008706001572694,-0.008918890662018342,7.576089671875831,6.642953733470213,34.939328686958206,6.716280142917782
40,1.0,1.7763568394002505e-15,1.0000000000000018,7.576089671875833,7.642953733470215,34.939328686958206,7.716280142917784
41,1.0,-0.9793265942413942,0.013310769046013249,6.596763077634439,7.656264502516228,35.9186552811996,7.729590911963797
42,1.0,-1.0062111720084657,0.005884254441754777,5.590551905625973,7.662148756957983,36.92486645320806,7.735475166405552
43,1.0,-0.9872486488776202,-0.009704577722359886,4.603303256748353,7.652444179235623,37.91211510208568,7.7451797441279115
44,1.0,-0.9953951649140773,0.002150978481573418,3.6079080918342754,7.654595157717196,38.90751026699976,7.747330722609485
45,1.0,-1.0031224522679159,0.0110432532313407,2.6047856395663596,7.665638410948537,39.910632719267674,7.758373975840826
46,1.0,-0.9884535167509969,0.03579143530667395,1.6163321228153626,7.701429846255211,40.89908623601867,7.7941654111475
47,1.0,-0.9785696293860058,0.021635961544276938,0.6377624934293569,7.723065807799488,41.87765586540468,7.8158013726917765
