,jump_status,jump_individual_e,jump_individual_n,jump_cumulative_e,jump_cumulative_n,jump_absolute_cumulative_e,jump_absolute_cumulative_n,drift_status,drift_individual_e,drift_individual_n,drift_cumulative_e,drift_cumulative_n,drift_absolute_cumulative_e,drift_absolute_cumulative_n,error_status,error_individual_e,error_individual_n,error_cumulative_e,error_cumulative_n,error_absolute_cumulative_e,error_absolute_cumulative_n
0,1.4870435852817e-311,0.0,0.0,0.0,0.0,0.0,0.0,1.487043120378e-311,0.0,0.0,0.0,0.0,0.0,0.0,1.4869477530364e-311,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009869343081537973,0.010078447402019464,0.009869343081537973,0.010078447402019464,0.009869343081537973,0.010078447402019464,1.0,0.009869343081537973,0.010078447402019464,0.009869343081537973,0.010078447402019464,0.009869343081537973,0.010078447402019464
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0099449173604369,0.010095981474648852,0.019814260441974874,0.020174428876668316,0.019814260441974874,0.020174428876668316,1.0,0.0099449173604369,0.010095981474648852,0.019814260441974874,0.020174428876668316,0.019814260441974874,0.020174428876668316
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009951373817802533,0.010027123757943901,0.029765634259777407,0.030201552634612217,0.029765634259777407,0.030201552634612217,1.0,0.009951373817802533,0.010027123757943901,0.029765634259777407,0.030201552634612217,0.029765634259777407,0.030201552634612217
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009856714250413567,0.009857879687027005,0.039622348510190974,0.04005943232163922,0.039622348510190974,0.04005943232163922,1.0,0.009856714250413567,0.009857879687027005,0.039622348510190974,0.04005943232163922,0.039622348510190974,0.04005943232163922
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.010090299487291787,0.009929965931204432,0.04971264799748276,0.04998939825284365,0.04971264799748276,0.04998939825284365,1.0,0.010090299487291787,0.009929965931204432,0.04971264799748276,0.04998939825284365,0.04971264799748276,0.04998939825284365
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009925160337431294,0.010144771633257221,0.059637808334914055,0.060134169886100874,0.059637808334914055,0.060134169886100874,1.0,0.009925160337431294,0.010144771633257221,0.059637808334914055,0.060134169886100874,0.059637808334914055,0.060134169886100874
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.010036175695608662,0.009891711746067067,0.06967398403052272,0.07002588163216794,0.06967398403052272,0.07002588163216794,1.0,0.010036175695608662,0.009891711746067067,0.06967398403052272,0.07002588163216794,0.06967398403052272,0.07002588163216794
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00997439836451619,0.010017131308991623,0.07964838239503891,0.08004301294115956,0.07964838239503891,0.08004301294115956,1.0,0.00997439836451619,0.010017131308991623,0.07964838239503891,0.08004301294115956,0.07964838239503891,0.08004301294115956
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01015462122167321,0.010000479953678365,0.08980300361671212,0.09004349289483793,0.08980300361671212,0.09004349289483793,1.0,0.01015462122167321,0.010000479953678365,0.08980300361671212,0.09004349289483793,0.08980300361671212,0.09004349289483793
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009968558866924937,0.009917341770314447,0.09977156248363706,0.09996083466515238,0.09977156248363706,0.09996083466515238,1.0,0.009968558866924937,0.009917341770314447,0.09977156248363706,0.09996083466515238,0.09977156248363706,0.09996083466515238
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.010034414524669799,0.009894615696861564,0.10980597700830685,0.10985545036201394,0.10980597700830685,0.10985545036201394,1.0,0.010034414524669799,0.009894615696861564,0.10980597700830685,0.10985545036201394,0.10980597700830685,0.10985545036201394
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009944903436652552,0.00993439577632449,0.1197508804449594,0.11978984613833843,0.1197508804449594,0.11978984613833843,1.0,0.009944903436652552,0.00993439577632449,0.1197508804449594,0.11978984613833843,0.1197508804449594,0.11978984613833843
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01002380106950973,0.010083100238719833,0.12977468151446914,0.12987294637705826,0.12977468151446914,0.12987294637705826,1.0,0.01002380106950973,0.010083100238719833,0.12977468151446914,0.12987294637705826,0.12977468151446914,0.12987294637705826
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009996549502851337,0.01002160293612775,0.13977123101732047,0.139894549313186,0.13977123101732047,0.139894549313186,1.0,0.009996549502851337,0.01002160293612775,0.13977123101732047,0.139894549313186,0.13977123101732047,0.139894549313186
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009893884434653444,0.009983749141249554,0.14966511545197392,0.14987829845443557,0.14966511545197392,0.14987829845443557,1.0,0.009893884434653444,0.009983749141249554,0.14966511545197392,0.14987829845443557,0.14966511545197392,0.14987829845443557
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009893583783401994,0.009930469635505812,0.1595586992353759,0.15980876808994138,0.1595586992353759,0.15980876808994138,1.0,0.009893583783401994,0.009930469635505812,0.1595586992353759,0.15980876808994138,0.1595586992353759,0.15980876808994138
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009957685112283343,0.009888308653508648,0.16951638434765925,0.16969707674345003,0.16951638434765925,0.16969707674345003,1.0,0.009957685112283343,0.009888308653508648,0.16951638434765925,0.16969707674345003,0.16951638434765925,0.16969707674345003
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.010100756830070168,0.009981411450327826,0.17961714117772942,0.17967848819377785,0.17961714117772942,0.17967848819377785,1.0,0.010100756830070168,0.009981411450327826,0.17961714117772942,0.17967848819377785,0.17961714117772942,0.17967848819377785
19,1.0,0.11273308289681339,0.010100278718905287,0.11273308289681339,0.010100278718905287,0.11273308289681339,0.010100278718905287,0.0,0.0,0.0,0.17961714117772942,0.17967848819377785,0.17961714117772942,0.17967848819377785,1.0,0.11273308289681339,0.010100278718905287,0.2923502240745428,0.18977876691268314,0.2923502240745428,0.18977876691268314
20,0.0,0.0,0.0,0.11273308289681339,0.010100278718905287,0.11273308289681339,0.010100278718905287,1.0,0.010103158524792377,0.010174196747444242,0.1897202997025218,0.1898526849412221,0.1897202997025218,0.1898526849412221,1.0,0.010103158524792377,0.010174196747444242,0.3024533825993352,0.19995296366012738,0.3024533825993352,0.19995296366012738
21,0.0,0.0,0.0,0.11273308289681339,0.010100278718905287,0.11273308289681339,0.010100278718905287,1.0,0.009891837427648653,0.00996719584410899,0.19961213713017045,0.19981988078533108,0.19961213713017045,0.19981988078533108,1.0,0.009891837427648653,0.00996719584410899,0.31234522002698384,0.20992015950423637,0.31234522002698384,0.20992015950423637
22,0.0,0.0,0.0,0.11273308289681339,0.010100278718905287,0.11273308289681339,0.010100278718905287,1.0,0.009879155575195142,0.010103216369112378,0.2094912927053656,0.20992309715444346,0.2094912927053656,0.20992309715444346,1.0,0.009879155575195142,0.010103216369112378,0.322224375602179,0.22002337587334875,0.322224375602179,0.22002337587334875
23,0.0,0.0,0.0,0.11273308289681339,0.010100278718905287,0.11273308289681339,0.010100278718905287,1.0,0.009915856785550403,0.009879449809521823,0.219407149490916,0.21980254696396528,0.219407149490916,0.21980254696396528,1.0,0.009915856785550403,0.009879449809521823,0.3321402323877294,0.22990282568287057,0.3321402323877294,0.22990282568287057
24,0.0,0.0,0.0,0.11273308289681339,0.010100278718905287,0.11273308289681339,0.010100278718905287,1.0,0.010166386789322246,0.00998733187027101,0.22957353628023824,0.2297898788342363,0.22957353628023824,0.2297898788342363,1.0,0.010166386789322246,0.00998733187027101,0.34230661917705163,0.23989015755314158,0.34230661917705163,0.23989015755314158
25,0.0,0.0,0.0,0.11273308289681339,0.010100278718905287,0.11273308289681339,0.010100278718905287,1.0,0.009906989714068004,0.010036868447225622,0.23948052599430625,0.23982674728146192,0.23948052599430625,0.23982674728146192,1.0,0.009906989714068004,0.010036868447225622,0.35221360889111963,0.2499270260003672,0.35221360889111963,0.2499270260003672
26,1.0,0.3812252131648961,0.009958974936429499,0.4939582960617095,0.020059253655334786,0.4939582960617095,0.020059253655334786,0.0,0.0,0.0,0.23948052599430625,0.23982674728146192,0.23948052599430625,0.23982674728146192,1.0,0.3812252131648961,0.009958974936429499,0.7334388220560157,0.2598860009367967,0.7334388220560157,0.2598860009367967
27,0.0,0.0,0.0,0.4939582960617095,0.020059253655334786,0.4939582960617095,0.020059253655334786,1.0,0.009999241668246839,0.01022839337240411,0.2494797676625531,0.250055140653866,0.2494797676625531,0.250055140653866,1.0,0.009999241668246839,0.01022839337240411,0.7434380637242626,0.2701143943092008,0.7434380637242626,0.2701143943092008
28,0.0,0.0,0.0,0.4939582960617095,0.020059253655334786,0.4939582960617095,0.020059253655334786,1.0,0.010179666040240676,0.01018775044552056,0.25965943370279376,0.2602428910993866,0.25965943370279376,0.2602428910993866,1.0,0.010179666040240676,0.01018775044552056,0.7536177297645033,0.28030214475472137,0.7536177297645033,0.28030214475472137
29,0.0,0.0,0.0,0.4939582960617095,0.020059253655334786,0.4939582960617095,0.020059253655334786,1.0,0.010086314708292576,0.010233236602082751,0.26974574841108634,0.27047612770146934,0.26974574841108634,0.27047612770146934,1.0,0.010086314708292576,0.010233236602082751,0.7637040444727958,0.2905353813568041,0.7637040444727958,0.2905353813568041
